# Canada-France-Hawaii Telescope / MegaPrime/MegaCam
# MegaCam 3rd generation u filter (installed in 2015)
# The filter response includes the full telescope (mirror+optics+CCD) response and also 1.25 airmasses of atmospheric attenuation.
# 
# Downloaded from https://svo2.cab.inta-csic.es/theory/fps/index.php?id=CFHT/MegaCam.u&&mode=browse&gname=CFHT&gname2=MegaCam on 07/24/2025
# 
# WAVELENGTH [A] | TRANSMISSION
3.000000000000000000e+03 0.000000000000000000e+00
3.010000000000000000e+03 1.124697299999999996e-10
3.030000000000000000e+03 2.418486500000000115e-09
3.050000000000000000e+03 9.421511300000000252e-07
3.070000000000000000e+03 3.049534999999999933e-05
3.090000000000000000e+03 2.150038500000000065e-04
3.120000000000000000e+03 1.355194400000000023e-03
3.140000000000000000e+03 3.384141499999999969e-03
3.160000000000000000e+03 7.674814700000000094e-03
3.180000000000000000e+03 1.510343500000000012e-02
3.200000000000000000e+03 2.768916999999999906e-02
3.220000000000000000e+03 4.046000500000000027e-02
3.250000000000000000e+03 6.283704199999999573e-02
3.270000000000000000e+03 8.467926800000000198e-02
3.290000000000000000e+03 1.062561000000000061e-01
3.310000000000000000e+03 1.189909999999999995e-01
3.330000000000000000e+03 1.355359999999999898e-01
3.360000000000000000e+03 1.515499999999999903e-01
3.380000000000000000e+03 1.578877999999999948e-01
3.400000000000000000e+03 1.675796999999999981e-01
3.420000000000000000e+03 1.804525999999999908e-01
3.450000000000000000e+03 1.973091999999999901e-01
3.470000000000000000e+03 2.047520999999999924e-01
3.490000000000000000e+03 2.130701000000000123e-01
3.510000000000000000e+03 2.210109000000000101e-01
3.530000000000000000e+03 2.276866999999999919e-01
3.560000000000000000e+03 2.392898999999999998e-01
3.580000000000000000e+03 2.465342000000000089e-01
3.600000000000000000e+03 2.534073000000000020e-01
3.620000000000000000e+03 2.637126000000000192e-01
3.640000000000000000e+03 2.748419999999999752e-01
3.670000000000000000e+03 2.923183999999999783e-01
3.690000000000000000e+03 3.006066000000000016e-01
3.710000000000000000e+03 3.121199000000000057e-01
3.730000000000000000e+03 3.226325999999999916e-01
3.750000000000000000e+03 3.319383000000000195e-01
3.780000000000000000e+03 3.472554999999999947e-01
3.800000000000000000e+03 3.562696000000000196e-01
3.820000000000000000e+03 3.625285999999999786e-01
3.840000000000000000e+03 3.706861000000000184e-01
3.860000000000000000e+03 3.786508000000000096e-01
3.890000000000000000e+03 3.894581999999999766e-01
3.910000000000000000e+03 3.954719999999999902e-01
3.930000000000000000e+03 4.006236000000000241e-01
3.950000000000000000e+03 3.876043000000000127e-01
3.970000000000000000e+03 2.310694000000000081e-01
4.000000000000000000e+03 1.813227300000000083e-02
4.020000000000000000e+03 2.680854900000000183e-03
4.040000000000000000e+03 4.514289899999999762e-04
4.060000000000000000e+03 0.000000000000000000e+00
4.080000000000000000e+03 0.000000000000000000e+00
4.110000000000000000e+03 0.000000000000000000e+00
4.130000000000000000e+03 0.000000000000000000e+00
4.150000000000000000e+03 0.000000000000000000e+00
4.170000000000000000e+03 0.000000000000000000e+00
4.190000000000000000e+03 0.000000000000000000e+00
4.200000000000000000e+03 0.000000000000000000e+00
