# The Sloan Digital Sky Survey / SDSS filtersid:SLOAN/SDSS.a
# SDSS z full transmission
# Transmission components: Filter + Instrument + Atmosphereid:SLOAN/SDSS.z
# Reference for filter response: SDSS DR7
# 
# Downloaded from https://svo2.cab.inta-csic.es/theory/fps/index.php?id=SLOAN/SDSS.z&&mode=browse&gname=SLOAN&gname2=SDSS on 07/24/2025
# 
# WAVELENGTH [A] | TRANSMISSION
7.755000000000000000e+03 0.000000000000000000e+00
7.780000000000000000e+03 1.000000000000000048e-04
7.805000000000000000e+03 1.000000000000000048e-04
7.830000000000000000e+03 1.000000000000000048e-04
7.855000000000000000e+03 2.000000000000000096e-04
7.880000000000000000e+03 2.000000000000000096e-04
7.905000000000000000e+03 2.999999999999999737e-04
7.930000000000000000e+03 5.000000000000000104e-04
7.955000000000000000e+03 6.999999999999999929e-04
7.980000000000000000e+03 1.100000000000000066e-03
8.005000000000000000e+03 1.699999999999999905e-03
8.030000000000000000e+03 2.700000000000000143e-03
8.055000000000000000e+03 4.000000000000000083e-03
8.080000000000000000e+03 5.700000000000000205e-03
8.105000000000000000e+03 7.900000000000000772e-03
8.130000000000000000e+03 1.060000000000000005e-02
8.155000000000000000e+03 1.389999999999999916e-02
8.180000000000000000e+03 1.779999999999999985e-02
8.205000000000000000e+03 2.220000000000000098e-02
8.230000000000000000e+03 2.709999999999999909e-02
8.255000000000000000e+03 3.239999999999999825e-02
8.280000000000000000e+03 3.819999999999999785e-02
8.305000000000000000e+03 4.460000000000000075e-02
8.330000000000000000e+03 5.109999999999999959e-02
8.355000000000000000e+03 5.639999999999999875e-02
8.380000000000000000e+03 6.029999999999999943e-02
8.405000000000000000e+03 6.370000000000000662e-02
8.430000000000000000e+03 6.669999999999999540e-02
8.455000000000000000e+03 6.940000000000000335e-02
8.480000000000000000e+03 7.169999999999999984e-02
8.505000000000000000e+03 7.359999999999999876e-02
8.530000000000000000e+03 7.520000000000000295e-02
8.555000000000000000e+03 7.649999999999999856e-02
8.580000000000000000e+03 7.749999999999999944e-02
8.605000000000000000e+03 7.820000000000000562e-02
8.630000000000000000e+03 7.860000000000000320e-02
8.655000000000000000e+03 7.870000000000000606e-02
8.680000000000000000e+03 7.850000000000000033e-02
8.705000000000000000e+03 7.799999999999999989e-02
8.730000000000000000e+03 7.720000000000000473e-02
8.755000000000000000e+03 7.630000000000000671e-02
8.780000000000000000e+03 7.510000000000000009e-02
8.805000000000000000e+03 7.380000000000000449e-02
8.830000000000000000e+03 7.230000000000000315e-02
8.855000000000000000e+03 7.080000000000000182e-02
8.880000000000000000e+03 6.930000000000000049e-02
8.905000000000000000e+03 6.740000000000000158e-02
8.930000000000000000e+03 6.320000000000000617e-02
8.955000000000000000e+03 5.809999999999999887e-02
8.980000000000000000e+03 5.430000000000000104e-02
9.005000000000000000e+03 5.260000000000000092e-02
9.030000000000000000e+03 5.229999999999999927e-02
9.055000000000000000e+03 5.220000000000000334e-02
9.080000000000000000e+03 5.120000000000000245e-02
9.105000000000000000e+03 4.959999999999999826e-02
9.130000000000000000e+03 4.809999999999999692e-02
9.155000000000000000e+03 4.730000000000000177e-02
9.180000000000000000e+03 4.760000000000000342e-02
9.205000000000000000e+03 4.819999999999999979e-02
9.230000000000000000e+03 4.760000000000000342e-02
9.255000000000000000e+03 4.469999999999999668e-02
9.280000000000000000e+03 3.910000000000000281e-02
9.305000000000000000e+03 3.289999999999999869e-02
9.330000000000000000e+03 2.829999999999999877e-02
9.355000000000000000e+03 2.639999999999999986e-02
9.380000000000000000e+03 2.709999999999999909e-02
9.405000000000000000e+03 2.829999999999999877e-02
9.430000000000000000e+03 2.750000000000000014e-02
9.455000000000000000e+03 2.539999999999999897e-02
9.480000000000000000e+03 2.520000000000000018e-02
9.505000000000000000e+03 2.560000000000000123e-02
9.530000000000000000e+03 2.460000000000000034e-02
9.555000000000000000e+03 2.440000000000000155e-02
9.580000000000000000e+03 2.520000000000000018e-02
9.605000000000000000e+03 2.580000000000000002e-02
9.630000000000000000e+03 2.649999999999999925e-02
9.655000000000000000e+03 2.740000000000000074e-02
9.680000000000000000e+03 2.790000000000000119e-02
9.705000000000000000e+03 2.709999999999999909e-02
9.730000000000000000e+03 2.520000000000000018e-02
9.755000000000000000e+03 2.359999999999999945e-02
9.780000000000000000e+03 2.270000000000000143e-02
9.805000000000000000e+03 2.220000000000000098e-02
9.830000000000000000e+03 2.160000000000000114e-02
9.855000000000000000e+03 2.079999999999999905e-02
9.880000000000000000e+03 1.959999999999999937e-02
9.905000000000000000e+03 1.830000000000000029e-02
9.930000000000000000e+03 1.710000000000000062e-02
9.955000000000000000e+03 1.600000000000000033e-02
9.980000000000000000e+03 1.490000000000000005e-02
1.000500000000000000e+04 1.379999999999999977e-02
1.003000000000000000e+04 1.280000000000000061e-02
1.005500000000000000e+04 1.179999999999999973e-02
1.008000000000000000e+04 1.080000000000000057e-02
1.010500000000000000e+04 9.900000000000000813e-03
1.013000000000000000e+04 9.100000000000000450e-03
1.015500000000000000e+04 8.300000000000000086e-03
1.018000000000000000e+04 7.499999999999999722e-03
1.020500000000000000e+04 6.799999999999999621e-03
1.023000000000000000e+04 6.100000000000000387e-03
1.025500000000000000e+04 5.499999999999999681e-03
1.028000000000000000e+04 5.000000000000000104e-03
1.030500000000000000e+04 4.499999999999999660e-03
1.033000000000000000e+04 4.100000000000000346e-03
1.035500000000000000e+04 3.700000000000000164e-03
1.038000000000000000e+04 3.299999999999999982e-03
1.040500000000000000e+04 3.000000000000000062e-03
1.043000000000000000e+04 2.700000000000000143e-03
1.045500000000000000e+04 2.500000000000000052e-03
1.048000000000000000e+04 2.299999999999999961e-03
1.050500000000000000e+04 2.099999999999999870e-03
1.053000000000000000e+04 1.899999999999999996e-03
1.055500000000000000e+04 1.799999999999999951e-03
1.058000000000000000e+04 1.699999999999999905e-03
1.060500000000000000e+04 1.600000000000000077e-03
1.063000000000000000e+04 1.500000000000000031e-03
1.065500000000000000e+04 1.399999999999999986e-03
1.068000000000000000e+04 1.299999999999999940e-03
1.070500000000000000e+04 1.199999999999999895e-03
1.073000000000000000e+04 1.100000000000000066e-03
1.075500000000000000e+04 1.000000000000000021e-03
1.078000000000000000e+04 8.999999999999999754e-04
1.080500000000000000e+04 8.000000000000000383e-04
1.083000000000000000e+04 8.000000000000000383e-04
1.085500000000000000e+04 6.999999999999999929e-04
1.088000000000000000e+04 5.999999999999999474e-04
1.090500000000000000e+04 5.999999999999999474e-04
1.093000000000000000e+04 5.999999999999999474e-04
1.095500000000000000e+04 5.000000000000000104e-04
1.098000000000000000e+04 5.000000000000000104e-04
1.100500000000000000e+04 4.000000000000000192e-04
1.103000000000000000e+04 4.000000000000000192e-04
1.105500000000000000e+04 2.999999999999999737e-04
1.108000000000000000e+04 2.999999999999999737e-04
1.110500000000000000e+04 2.000000000000000096e-04
1.113000000000000000e+04 2.000000000000000096e-04
1.115500000000000000e+04 1.000000000000000048e-04
1.118000000000000000e+04 1.000000000000000048e-04
1.120500000000000000e+04 0.000000000000000000e+00
1.123000000000000000e+04 0.000000000000000000e+00
